 &plot nbnd=  32, nks=   151 /
           -0.333333  0.577350  0.000000
 -13.097 -13.097 -13.034 -13.034 -11.061 -11.017  -0.744  -0.743  -0.240  -0.239
   9.310  10.991  12.039  12.040  12.808  13.110  13.111  14.530  14.530  14.821
  14.821  14.848  14.969  15.363  15.363  15.829  16.196  16.367  16.367  17.225
  17.226  17.343
           -0.326667  0.565803  0.000000
 -13.247 -13.183 -12.961 -12.899 -11.041 -10.996  -0.935  -0.554  -0.426  -0.053
   9.319  10.993  11.958  12.083  12.790  13.047  13.124  14.260  14.564  14.715
  14.858  14.924  15.151  15.247  15.553  15.699  16.190  16.320  16.552  17.231
  17.287  17.355
           -0.320000  0.554256  0.000000
 -13.425 -13.360 -12.820 -12.759 -10.985 -10.941  -1.135  -0.621  -0.357   0.140
   9.345  10.994  11.812  12.116  12.744  12.922  13.112  13.922  14.280  14.742
  14.906  15.054  15.308  15.366  15.421  15.752  16.180  16.437  16.752  17.290
  17.362  17.366
           -0.313333  0.542709  0.000000
 -13.622 -13.556 -12.673 -12.613 -10.902 -10.858  -1.344  -0.823  -0.153   0.340
   9.387  10.987  11.607  12.139  12.679  12.758  13.078  13.565  14.011  14.542
  15.071  15.104  15.210  15.442  15.621  15.962  16.191  16.552  16.966  17.038
  17.400  17.462
           -0.306667  0.531162  0.000000
 -13.833 -13.766 -12.522 -12.463 -10.798 -10.754  -1.559  -1.031   0.057   0.546
   9.443  10.960  11.359  12.150  12.580  12.591  13.027  13.207  13.748  14.305
  14.747  15.309  15.389  15.578  15.858  16.181  16.213  16.566  16.825  17.192
  17.480  17.577
           -0.300000  0.519615  0.000000
 -14.052 -13.984 -12.365 -12.307 -10.676 -10.633  -1.781  -1.244   0.273   0.759
   9.510  10.898  11.081  12.151  12.415  12.467  12.866  12.962  13.486  14.047
  14.440  15.521  15.589  15.669  16.098  16.199  16.410  16.452  16.756  17.430
  17.640  17.707
           -0.293333  0.508068  0.000000
 -14.277 -14.207 -12.203 -12.146 -10.542 -10.499  -2.007  -1.461   0.496   0.977
   9.586  10.785  10.787  12.142  12.273  12.282  12.579  12.887  13.218  13.778
  14.158  15.624  15.740  15.806  16.216  16.219  16.373  16.648  16.849  17.677
  17.851  17.853
           -0.286667  0.496521  0.000000
 -14.504 -14.433 -12.037 -11.981 -10.396 -10.354  -2.236  -1.681   0.725   1.202
   9.667  10.479  10.622  11.987  12.123  12.186  12.372  12.804  12.945  13.506
  13.911  15.437  15.966  15.982  16.037  16.339  16.616  16.896  17.030  17.934
  18.013  18.073
           -0.280000  0.484974  0.000000
 -14.731 -14.659 -11.865 -11.810 -10.242 -10.200  -2.469  -1.904   0.961   1.432
   9.748  10.167  10.408  11.659  12.095  12.109  12.197  12.673  12.716  13.237
  13.704  15.196  15.713  16.198  16.282  16.520  16.880  17.152  17.255  18.007
  18.186  18.200
           -0.273333  0.473427  0.000000
 -14.958 -14.885 -11.689 -11.635 -10.079 -10.039  -2.703  -2.128   1.202   1.669
   9.819   9.859  10.161  11.324  12.011  12.024  12.060  12.418  12.625  12.975
  13.548  14.946  15.440  16.437  16.538  16.728  17.154  17.416  17.506  17.818
  18.352  18.371
           -0.266667  0.461880  0.000000
 -15.183 -15.109 -11.507 -11.455  -9.910  -9.870  -2.938  -2.353   1.449   1.911
   9.540   9.888   9.893  10.994  11.844  11.845  12.017  12.210  12.531  12.724
  13.447  14.703  15.176  16.680  16.804  16.949  17.435  17.594  17.686  17.776
  18.294  18.566
           -0.260000  0.450333  0.000000
 -15.406 -15.331 -11.321 -11.270  -9.735  -9.696  -3.173  -2.579   1.701   2.158
   9.231   9.613   9.925  10.679  11.602  11.663  11.968  12.043  12.435  12.484
  13.395  14.476  14.934  16.926  17.078  17.131  17.412  17.724  17.961  18.062
  18.143  18.770
           -0.253333  0.438786  0.000000
 -15.626 -15.549 -11.131 -11.080  -9.554  -9.516  -3.407  -2.803   1.959   2.410
   8.925   9.327   9.912  10.393  11.325  11.483  11.878  11.914  12.258  12.338
  13.367  14.271  14.735  17.026  17.171  17.359  17.530  17.926  18.040  18.238
  18.360  18.985
           -0.246667  0.427239  0.000000
 -15.842 -15.764 -10.935 -10.886  -9.369  -9.332  -3.640  -3.027   2.223   2.668
   8.624   9.040   9.799  10.179  11.036  11.309  11.704  11.856  12.045  12.241
  13.326  14.094  14.605  16.802  17.412  17.644  17.713  17.787  18.334  18.514
  18.670  19.210
           -0.240000  0.415692  0.000000
 -16.054 -15.975 -10.736 -10.687  -9.179  -9.143  -3.871  -3.248   2.491   2.930
   8.329   8.754   9.572  10.043  10.746  11.144  11.519  11.793  11.845  12.143
  13.234  13.949  14.569  16.576  17.478  17.639  17.931  18.068  18.645  18.784
  18.989  19.450
           -0.233333  0.404145  0.000000
 -16.263 -16.182 -10.531 -10.484  -8.986  -8.950  -4.099  -3.468   2.764   3.196
   8.040   8.472   9.299   9.917  10.459  10.988  11.328  11.654  11.727  12.045
  13.081  13.840  14.628  16.365  17.238  17.842  18.211  18.364  18.961  19.044
  19.317  19.707
           -0.226667  0.392598  0.000000
 -16.466 -16.385 -10.323 -10.277  -8.789  -8.754  -4.324  -3.685   3.041   3.467
   7.758   8.193   9.017   9.768  10.176  10.837  11.134  11.469  11.657  11.947
  12.885  13.762  14.758  16.176  16.998  18.003  18.474  18.671  19.279  19.296
  19.642  19.987
           -0.220000  0.381051  0.000000
 -16.665 -16.582 -10.110 -10.065  -8.589  -8.556  -4.546  -3.898   3.323   3.742
   7.482   7.921   8.737   9.596   9.899  10.685  10.941  11.288  11.585  11.850
  12.665  13.711  14.933  16.019  16.765  18.102  18.689  18.987  19.546  19.590
  19.799  20.078
           -0.213333  0.369504  0.000000
 -16.859 -16.775  -9.893  -9.850  -8.387  -8.354  -4.764  -4.108   3.609   4.020
   7.214   7.654   8.461   9.407   9.628  10.532  10.749  11.105  11.511  11.752
  12.433  13.673  15.131  15.902  16.547  18.122  18.802  19.310  19.643  19.807
  19.876  20.198
           -0.206667  0.357957  0.000000
 -17.049 -16.963  -9.672  -9.630  -8.182  -8.150  -4.978  -4.314   3.898   4.301
   6.953   7.394   8.193   9.207   9.364  10.376  10.561  10.921  11.434  11.655
  12.197  13.633  15.325  15.836  16.362  18.059  18.758  19.441  19.652  20.075
  20.087  20.280
           -0.200000  0.346410  0.000000
 -17.232 -17.146  -9.448  -9.407  -7.975  -7.945  -5.187  -4.516   4.190   4.586
   6.699   7.141   7.932   9.002   9.107  10.218  10.376  10.734  11.356  11.557
  11.961  13.578  15.463  15.825  16.257  17.920  18.570  19.252  19.986  20.107
  20.389  20.485
           -0.193333  0.334863  0.000000
 -17.411 -17.324  -9.220  -9.180  -7.767  -7.738  -5.391  -4.713   4.485   4.873
   6.453   6.895   7.679   8.795   8.858  10.060  10.196  10.545  11.275  11.459
  11.729  13.500  15.465  15.872  16.309  17.720  18.296  19.067  20.018  20.328
  20.713  20.767
           -0.186667  0.323316  0.000000
 -17.584 -17.496  -8.988  -8.949  -7.558  -7.530  -5.590  -4.905   4.782   5.161
   6.215   6.656   7.433   8.588   8.616   9.903  10.021  10.356  11.192  11.361
  11.501  13.398  15.342  15.968  16.503  17.473  17.977  18.894  19.880  20.675
  21.054  21.092
           -0.180000  0.311769  0.000000
 -17.752 -17.663  -8.753  -8.716  -7.349  -7.321  -5.783  -5.093   5.081   5.452
   5.985   6.425   7.196   8.383   8.384   9.749   9.852  10.167  11.107  11.262
  11.279  13.274  15.169  16.102  16.763  17.193  17.633  18.742  19.725  21.022
  21.411  21.441
           -0.173333  0.300222  0.000000
 -17.914 -17.824  -8.516  -8.479  -7.139  -7.113  -5.971  -5.274   5.382   5.743
   5.763   6.202   6.968   8.157   8.185   9.598   9.689   9.981  11.020  11.064
  11.161  13.135  14.980  16.256  16.888  17.053  17.276  18.618  19.565  21.366
  21.779  21.806
           -0.166667  0.288675  0.000000
 -18.070 -17.979  -8.276  -8.241  -6.930  -6.904  -6.153  -5.451   5.549   5.683
   5.987   6.035   6.748   7.940   7.990   9.452   9.531   9.798  10.855  10.930
  11.059  12.987  14.788  16.411  16.568  16.914  17.355  18.535  19.406  21.704
  22.157  22.181
           -0.160000  0.277128  0.000000
